Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Darrynton Evans,,,RB,4500,TEN,PIT,22.5,PIT by 2,-23%,-19%,-33%,0.0,0.0,,0.0,0.0,3.0,3.0,,0.0,3.0,0.0,0.0,,0.0,0.0,,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0
Raymond Calais,,,RB,4500,LAR,NYG,30.5,LAR by 13,5%,-3%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquez Callaway,,,WR,4500,NO,@DET,29.0,NO by 4,18%,8%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.1,0.5
Justice Hill,,,RB,4500,BAL,@WAS,29.0,BAL by 13,-2%,24%,23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0
Brandon Zylstra,,,WR,4500,CAR,ARI,24.3,ARI by 3,15%,-3%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Trenton Cannon,,,RB,4500,CAR,ARI,24.3,ARI by 3,15%,-3%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rashard Davis,,,WR,4500,TEN,PIT,22.5,PIT by 2,-23%,-19%,-16%,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Fuller,,,WR,4500,SEA,@MIA,29.5,SEA by 6.5,10%,5%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Armah,,,RB,4500,CAR,ARI,24.3,ARI by 3,15%,-3%,8%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.3,0.5,0.3,0.3,0.5,0.3,14.0,1,0.7,0.7,0.7,-0.4,1.7,0.6,0.1,0.2,0.0
C.J. Board,,,WR,4500,NYG,@LAR,17.5,LAR by 13,1%,2%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2.5,0.0,8.3,4,2.9,2.9,2.9,1.3,4.6,3.1,0.7,0.3,0.1
Patrick Ricard,,,RB,4500,BAL,@WAS,29.0,BAL by 13,-2%,24%,23%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.5,-5.0,1.0,1.0,1.1,0.5,5.0,2,2.8,2.8,2.8,-2.7,8.2,1.3,0.3,0.0,0.0
Quartney Davis,,,WR,4500,MIN,@HOU,24.8,HOU by 5,7%,19%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eno Benjamin,,,RB,4500,ARI,@CAR,27.3,ARI by 3,6%,24%,50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Reed,,,WR,4500,LAC,@TB,17.8,TB by 7,13%,-36%,29%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.3,0.3,0.3,-0.2,0.7,0.0,0.0,0.0,0.0
KhaDarel Hodge,,D,WR,4500,CLE,@DAL,25.8,DAL by 4.5,-2%,-4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,8.5,5,2.2,2.2,2.2,-0.3,4.7,3.9,0.9,0.0,0.0
Damion Willis,,,WR,4500,CIN,JAX,26.3,CIN by 3,0%,22%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tavien Feaster,,,RB,4500,NYG,@LAR,17.5,LAR by 13,1%,2%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabe Nabers,,,RB,4500,LAC,@TB,17.8,TB by 7,13%,-36%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.3
Jordan Veasy,,O,WR,4500,WAS,BAL,16.0,BAL by 13,-13%,-12%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Wesley,,,WR,4500,CHI,IND,20.5,IND by 2.5,-3%,-18%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dillon Mitchell,,,WR,4500,MIN,@HOU,24.8,HOU by 5,7%,19%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Butler,,,WR,4500,NO,@DET,29.0,NO by 4,18%,8%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Johnson,,,WR,4500,TB,LAC,24.8,TB by 7,-17%,-3%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2.2,0.5,0.0,0.0
Trishton Jackson,,,WR,4500,LAR,NYG,30.5,LAR by 13,5%,-3%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Ursua,,,WR,4500,SEA,@MIA,29.5,SEA by 6.5,10%,5%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
Antonio Williams,,,RB,4500,BUF,@LV,28.0,BUF by 3,6%,-7%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Ives,,,WR,4500,CHI,IND,20.5,IND by 2.5,-3%,-18%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Mack,,,WR,4500,NYG,@LAR,17.5,LAR by 13,1%,2%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,,,WR,4500,IND,@CHI,23.0,IND by 2.5,-6%,-3%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.5,0.0,3.0,2,0.4,0.4,0.4,-0.3,1.0,1.8,0.4,0.0,0.0
Josh Hammond,,,WR,4500,JAX,@CIN,23.3,CIN by 3,2%,31%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trayveon Williams,,,RB,4500,CIN,JAX,26.3,CIN by 3,0%,22%,29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeeJay Dallas,,,RB,4500,SEA,@MIA,29.5,SEA by 6.5,10%,5%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.1,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1.6,0.4,3.3,0.7
Isaiah Hodgins,,O,WR,4500,BUF,@LV,28.0,BUF by 3,6%,-7%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Sullivan,,,WR,4500,SEA,@MIA,29.5,SEA by 6.5,10%,5%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dezmon Patmon,,,WR,4500,IND,@CHI,23.0,IND by 2.5,-6%,-3%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riley Ridley,,,WR,4500,CHI,IND,20.5,IND by 2.5,-3%,-18%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Hollins,,,WR,4500,MIN,@HOU,24.8,HOU by 5,7%,19%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nsimba Webster,,,WR,4500,LAR,NYG,30.5,LAR by 13,5%,-3%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Greg Dortch,,,WR,4500,LAR,NYG,30.5,LAR by 13,5%,-3%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Doss,,,WR,4500,LV,BUF,25.0,BUF by 3,-12%,-8%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
Christian Wade,,,RB,4500,BUF,@LV,28.0,BUF by 3,6%,-7%,17%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Wesley,,O,WR,4500,BAL,@WAS,29.0,BAL by 13,-2%,24%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wes Hills,,,RB,4500,DET,NO,25.0,NO by 4,-1%,-26%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy McNichols,,,RB,4500,TEN,PIT,22.5,PIT by 2,-23%,-19%,-33%,0.0,0.0,,0.0,0.0,0.7,0.7,,0.3,3.5,0.7,0.7,,0.3,2.5,,0.6,0.6,0.6,0.1,1.1,0.0,0.0,0.0,0.0
Rodney Smith,,,RB,4500,CAR,ARI,24.3,ARI by 3,15%,-3%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Williams,,,RB,4500,DET,NO,25.0,NO by 4,-1%,-26%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Geronimo Allison,,,WR,4500,DET,NO,25.0,NO by 4,-1%,-26%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Mornay Pierson-El,,,WR,4500,LV,BUF,25.0,BUF by 3,-12%,-8%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Yeldon,,,RB,4500,BUF,@LV,28.0,BUF by 3,6%,-7%,17%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,1.0,6.0,0.0,0.0,0.4,0.0,0.0,4,1.8,1.8,1.8,1.8,1.8,1.4,0.3,0.0,0.0
Dontrell Hilliard,,,RB,4500,CLE,@DAL,25.8,DAL by 4.5,-2%,-4%,-7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.5,0.3,2.6,0.6
Johnnie Dixon,,,WR,4500,ARI,@CAR,27.3,ARI by 3,6%,24%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Core,,O,WR,4500,NYG,@LAR,17.5,LAR by 13,1%,2%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albert Wilson,,,WR,4500,MIA,SEA,23.0,SEA by 6.5,27%,2%,23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Johnson,,,WR,4500,IND,@CHI,23.0,IND by 2.5,-6%,-3%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,3.2,0.7
Taywan Taylor,,,WR,4500,CLE,@DAL,25.8,DAL by 4.5,-2%,-4%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samaje Perine,,,RB,4500,CIN,JAX,26.3,CIN by 3,0%,22%,29%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0
Corey Coleman,,,WR,4500,NYG,@LAR,17.5,LAR by 13,1%,2%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elijhaa Penny,,,RB,4500,NYG,@LAR,17.5,LAR by 13,1%,2%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
D.J. Foster,,Q,RB,4500,ARI,@CAR,27.3,ARI by 3,6%,24%,50%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
De'Anthony Thomas,,,WR,4500,BAL,@WAS,29.0,BAL by 13,-2%,24%,-10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Njoku,,O,TE,4500,CLE,@DAL,25.8,DAL by 4.5,-2%,-4%,21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,16.7,0,12.5,12.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0
Alex Erickson,,,WR,4500,CIN,JAX,26.3,CIN by 3,0%,22%,-12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.3,0.5,2.1,0.5
Ryan Switzer,,,WR,4500,PIT,@TEN,24.5,PIT by 2,14%,-2%,5%,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jon'Vea Johnson,,,WR,4500,DAL,CLE,30.3,DAL by 4.5,-5%,24%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Thompson,,,WR,4500,SEA,@MIA,29.5,SEA by 6.5,10%,5%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malik Turner,,,WR,4500,DAL,CLE,30.3,DAL by 4.5,-5%,24%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artavis Scott,,,WR,4500,IND,@CHI,23.0,IND by 2.5,-6%,-3%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trey Burton,,,TE,4500,IND,@CHI,23.0,IND by 2.5,-6%,-3%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2.4,0.5,2.6,0.6
A.J. Richardson,,,WR,4500,ARI,@CAR,27.3,ARI by 3,6%,24%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Bawden,,O,RB,4500,DET,NO,25.0,NO by 4,-1%,-26%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Hollister,,,WR,4500,TEN,PIT,22.5,PIT by 2,-23%,-19%,-16%,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah McKenzie,,,WR,4500,BUF,@LV,28.0,BUF by 3,6%,-7%,-5%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,4.0,2.3,2.3,2.3,0.7,10.0,4,3.5,3.5,3.5,1.4,5.6,3.1,0.7,3.4,0.8
Ty Montgomery,,O,RB,4500,NO,@DET,29.0,NO by 4,18%,8%,20%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,-4.0,1.5,1.5,0.0,0.0,8.3,0,1.6,1.6,1.6,-1.2,4.3,0.0,0.0,0.0,0.0
D'haquille Williams,,,WR,4500,BUF,@LV,28.0,BUF by 3,6%,-7%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cam Sims,,,WR,4500,WAS,BAL,16.0,BAL by 13,-13%,-12%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.3,0.1,2.7,0.6
Tajae Sharpe,,Q,WR,4500,MIN,@HOU,24.8,HOU by 5,7%,19%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre Patton,,,WR,4500,ARI,@CAR,27.3,ARI by 3,6%,24%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcell Ateman,,,WR,4500,LV,BUF,25.0,BUF by 3,-12%,-8%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Richard,,Q,RB,4500,LV,BUF,25.0,BUF by 3,-12%,-8%,-6%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.2,0.3,13.3,1.3,1.3,1.8,0.7,5.8,8,4.8,4.8,4.8,1.3,8.2,4.1,0.9,2.6,0.6
Isaiah Jones,,,WR,4500,LV,BUF,25.0,BUF by 3,-12%,-8%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,4.9,0.3,11.8,8,4.2,4.2,4.2,0.2,8.3,5.1,1.1,5.2,1.2
Trevor Davis,,,WR,4500,CHI,IND,20.5,IND by 2.5,-3%,-18%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tevin Jones,,,WR,4500,DAL,CLE,30.3,DAL by 4.5,-5%,24%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Prosise,,,RB,4500,HOU,MIN,29.8,HOU by 5,5%,1%,-1%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,0.5,1.0,0.0,0.0,0.1,0.0,0.0,1,0.1,0.1,0.1,0.0,0.1,0.5,0.1,0.0,0.0
